Episode:19, r:0.4700, Time:4773, fc:0.280
Episode:19, r:0.4850, Time:8, fc:0.260
Episode:19, r:0.4850, Time:9, fc:0.280
Episode:19, r:0.4850, Time:10, fc:0.310
Episode:19, r:0.4850, Time:11, fc:0.240
Episode:19, r:0.4850, Time:12, fc:0.320
Episode:19, r:0.4850, Time:13, fc:0.300
Episode:19, r:0.4850, Time:14, fc:0.330
Episode:19, r:0.4850, Time:15, fc:0.290
Episode:19, r:0.4850, Time:16, fc:0.290
Episode:19, r:0.4850, Time:17, fc:0.340
Episode:19, r:0.4850, Time:18, fc:0.290
Episode:19, r:0.4850, Time:19, fc:0.300
Episode:19, r:0.4850, Time:20, fc:0.260
Episode:19, r:0.4850, Time:21, fc:0.360
Episode:19, r:0.4850, Time:22, fc:0.320
Episode:19, r:0.4850, Time:23, fc:0.260
Episode:19, r:0.4850, Time:24, fc:0.320
Episode:19, r:0.4850, Time:25, fc:0.320
Episode:19, r:0.4850, Time:26, fc:0.310
Episode:19, r:0.4850, Time:27, fc:0.320
Episode:19, r:0.4850, Time:28, fc:0.300
Episode:19, r:0.4850, Time:29, fc:0.340
Episode:19, r:0.4850, Time:30, fc:0.240
Episode:19, r:0.4850, Time:31, fc:0.350
Episode:19, r:0.4850, Time:32, fc:0.280
Episode:19, r:0.4850, Time:33, fc:0.320
Episode:19, r:0.4850, Time:34, fc:0.290
Episode:19, r:0.4850, Time:35, fc:0.300
Episode:19, r:0.4850, Time:36, fc:0.310
Episode:19, r:0.4850, Time:37, fc:0.300
Episode:19, r:0.4850, Time:38, fc:0.310
Episode:19, r:0.4850, Time:39, fc:0.280
Episode:19, r:0.4850, Time:40, fc:0.330
Episode:19, r:0.4850, Time:41, fc:0.310
Episode:19, r:0.4850, Time:42, fc:0.310
Episode:19, r:0.4850, Time:43, fc:0.310
Episode:19, r:0.4850, Time:44, fc:0.290
Episode:19, r:0.4850, Time:45, fc:0.320
Episode:19, r:0.4850, Time:46, fc:0.280
Episode:19, r:0.4850, Time:47, fc:0.300
Episode:19, r:0.4850, Time:48, fc:0.360
Episode:19, r:0.4850, Time:49, fc:0.240
Episode:19, r:0.4850, Time:50, fc:0.360
Episode:19, r:0.4850, Time:51, fc:0.280
Episode:19, r:0.4850, Time:52, fc:0.320
Episode:19, r:0.4850, Time:53, fc:0.350
Episode:19, r:0.4850, Time:54, fc:0.280
Episode:19, r:0.4850, Time:55, fc:0.310
Episode:19, r:0.4850, Time:56, fc:0.310
Episode:19, r:0.4850, Time:57, fc:0.320
Episode:19, r:0.4850, Time:58, fc:0.320
Episode:19, r:0.4850, Time:59, fc:0.300
Episode:19, r:0.4850, Time:60, fc:0.310
Episode:19, r:0.4850, Time:61, fc:0.270
Episode:19, r:0.4850, Time:62, fc:0.350
Episode:19, r:0.4850, Time:63, fc:0.260
Episode:19, r:0.4850, Time:64, fc:0.330
Episode:19, r:0.4850, Time:65, fc:0.270
Episode:19, r:0.4850, Time:66, fc:0.350
Episode:19, r:0.4850, Time:67, fc:0.290
Episode:19, r:0.4850, Time:68, fc:0.320
Episode:19, r:0.4850, Time:69, fc:0.280
Episode:19, r:0.4850, Time:70, fc:0.340
Episode:19, r:0.4850, Time:71, fc:0.270
Episode:19, r:0.4850, Time:72, fc:0.320
Episode:19, r:0.4850, Time:73, fc:0.280
Episode:19, r:0.4850, Time:74, fc:0.340
Episode:19, r:0.4850, Time:75, fc:0.330
Episode:19, r:0.4850, Time:76, fc:0.310
Episode:19, r:0.4850, Time:77, fc:0.320
Episode:19, r:0.4850, Time:78, fc:0.310
Episode:19, r:0.4850, Time:79, fc:0.300
Episode:19, r:0.4850, Time:80, fc:0.330
Episode:19, r:0.4850, Time:81, fc:0.270
Episode:19, r:0.4850, Time:82, fc:0.350
Episode:19, r:0.4850, Time:83, fc:0.290
Episode:19, r:0.4850, Time:84, fc:0.340
Episode:19, r:0.4850, Time:85, fc:0.270
Episode:19, r:0.4850, Time:86, fc:0.350
Episode:19, r:0.4850, Time:87, fc:0.300
Episode:19, r:0.4850, Time:88, fc:0.290
Episode:19, r:0.4850, Time:89, fc:0.320
Episode:19, r:0.4850, Time:90, fc:0.330
Episode:19, r:0.4850, Time:91, fc:0.280
Episode:19, r:0.4850, Time:92, fc:0.330
Episode:19, r:0.4850, Time:93, fc:0.320
Episode:19, r:0.4850, Time:94, fc:0.300
Episode:19, r:0.4850, Time:95, fc:0.350
Episode:19, r:0.4850, Time:96, fc:0.280
Episode:19, r:0.4850, Time:97, fc:0.340
Episode:19, r:0.4850, Time:98, fc:0.280
Episode:19, r:0.4850, Time:99, fc:0.330
Episode:19, r:0.4850, Time:100, fc:0.300
Episode:19, r:0.4850, Time:101, fc:0.370
Episode:19, r:0.4850, Time:102, fc:0.270
Episode:19, r:0.4850, Time:103, fc:0.290
Episode:19, r:0.4850, Time:104, fc:0.330
Episode:19, r:0.4850, Time:105, fc:0.270
Episode:19, r:0.4850, Time:106, fc:0.310
Episode:19, r:0.4850, Time:107, fc:0.330
Episode:19, r:0.4850, Time:108, fc:0.330
Episode:19, r:0.4850, Time:109, fc:0.270
Episode:19, r:0.4850, Time:110, fc:0.330
Episode:19, r:0.4850, Time:111, fc:0.280
Episode:19, r:0.4850, Time:112, fc:0.350
Episode:19, r:0.4850, Time:113, fc:0.280
Episode:19, r:0.4850, Time:114, fc:0.340
Episode:19, r:0.4850, Time:115, fc:0.300
Episode:19, r:0.4850, Time:116, fc:0.340
Episode:19, r:0.4850, Time:117, fc:0.290
Episode:19, r:0.4850, Time:118, fc:0.310
Episode:19, r:0.4850, Time:119, fc:0.290
Episode:19, r:0.4850, Time:120, fc:0.350
Episode:19, r:0.4850, Time:121, fc:0.290
Episode:19, r:0.4850, Time:122, fc:0.310
Episode:19, r:0.4850, Time:123, fc:0.300
Episode:19, r:0.4850, Time:124, fc:0.330
Episode:19, r:0.4850, Time:125, fc:0.260
Episode:19, r:0.4850, Time:126, fc:0.370
Episode:19, r:0.4850, Time:127, fc:0.290
Episode:19, r:0.4850, Time:128, fc:0.330
Episode:19, r:0.4850, Time:129, fc:0.300
Episode:19, r:0.4850, Time:130, fc:0.330
Episode:19, r:0.4850, Time:131, fc:0.310
Episode:19, r:0.4850, Time:132, fc:0.260
Episode:19, r:0.4850, Time:133, fc:0.360
Episode:19, r:0.4850, Time:134, fc:0.300
Episode:19, r:0.4850, Time:135, fc:0.290
Episode:19, r:0.4850, Time:136, fc:0.330
Episode:19, r:0.4850, Time:137, fc:0.260
Episode:19, r:0.4850, Time:138, fc:0.360
Episode:19, r:0.4850, Time:139, fc:0.250
Episode:19, r:0.4850, Time:140, fc:0.380
Episode:19, r:0.4850, Time:141, fc:0.280
Episode:19, r:0.4850, Time:142, fc:0.320
Episode:19, r:0.4850, Time:143, fc:0.290
Episode:19, r:0.4850, Time:144, fc:0.300
Episode:19, r:0.4850, Time:145, fc:0.270
Episode:19, r:0.4850, Time:146, fc:0.320
Episode:19, r:0.4850, Time:147, fc:0.290
Episode:19, r:0.4850, Time:148, fc:0.340
Episode:19, r:0.4850, Time:149, fc:0.310
Episode:19, r:0.4850, Time:150, fc:0.340
Episode:19, r:0.4850, Time:151, fc:0.290
Episode:19, r:0.4850, Time:152, fc:0.350
Episode:19, r:0.4850, Time:153, fc:0.270
Episode:19, r:0.4850, Time:154, fc:0.330
Episode:19, r:0.4850, Time:155, fc:0.310
Episode:19, r:0.4850, Time:156, fc:0.330
Episode:19, r:0.4850, Time:157, fc:0.270
Episode:19, r:0.4850, Time:158, fc:0.370
Episode:19, r:0.4850, Time:159, fc:0.260
Episode:19, r:0.4850, Time:160, fc:0.300
Episode:19, r:0.4850, Time:161, fc:0.310
Episode:19, r:0.4850, Time:162, fc:0.340
Episode:19, r:0.4850, Time:163, fc:0.320
Episode:19, r:0.4850, Time:164, fc:0.320
Episode:19, r:0.4850, Time:165, fc:0.270
Episode:19, r:0.4850, Time:166, fc:0.300
Episode:19, r:0.4850, Time:167, fc:0.340
Episode:19, r:0.4850, Time:168, fc:0.300
Episode:19, r:0.4850, Time:169, fc:0.320
Episode:19, r:0.4850, Time:170, fc:0.330
Episode:19, r:0.4850, Time:171, fc:0.290
Episode:19, r:0.4850, Time:172, fc:0.310
Episode:19, r:0.4850, Time:173, fc:0.290
Episode:19, r:0.4850, Time:174, fc:0.360
Episode:19, r:0.4850, Time:175, fc:0.300
Episode:19, r:0.4850, Time:176, fc:0.370
Episode:19, r:0.4850, Time:177, fc:0.260
Episode:19, r:0.4850, Time:178, fc:0.330
Episode:19, r:0.4850, Time:179, fc:0.240
Episode:19, r:0.4850, Time:180, fc:0.320
Episode:19, r:0.4850, Time:181, fc:0.320
Episode:19, r:0.4850, Time:182, fc:0.280
Episode:19, r:0.4850, Time:183, fc:0.380
Episode:19, r:0.4850, Time:184, fc:0.300
Episode:19, r:0.4850, Time:185, fc:0.280
Episode:19, r:0.4850, Time:186, fc:0.320
Episode:19, r:0.4850, Time:187, fc:0.310
Episode:19, r:0.4850, Time:188, fc:0.290
Episode:19, r:0.4850, Time:189, fc:0.330
Episode:19, r:0.4850, Time:190, fc:0.330
Episode:19, r:0.4850, Time:191, fc:0.300
Episode:19, r:0.4850, Time:192, fc:0.300
Episode:19, r:0.4850, Time:193, fc:0.310
Episode:19, r:0.4850, Time:194, fc:0.350
Episode:19, r:0.4850, Time:195, fc:0.290
Episode:19, r:0.4850, Time:196, fc:0.310
Episode:19, r:0.4850, Time:197, fc:0.320
Episode:19, r:0.4850, Time:198, fc:0.260
Episode:19, r:0.4850, Time:199, fc:0.290
Episode:19, r:0.4850, Time:200, fc:0.360
Episode:19, r:0.4850, Time:201, fc:0.290
Episode:19, r:0.4850, Time:202, fc:0.330
Episode:19, r:0.4850, Time:203, fc:0.320
Episode:19, r:0.4850, Time:204, fc:0.310
Episode:19, r:0.4850, Time:205, fc:0.300
Episode:19, r:0.4850, Time:206, fc:0.320
Episode:19, r:0.4850, Time:207, fc:0.340
Episode:19, r:0.4850, Time:208, fc:0.310
Episode:19, r:0.4850, Time:209, fc:0.310
Episode:19, r:0.4850, Time:210, fc:0.330
Episode:19, r:0.4850, Time:211, fc:0.290
Episode:19, r:0.4850, Time:212, fc:0.320
Episode:19, r:0.4850, Time:213, fc:0.340
Episode:19, r:0.4850, Time:214, fc:0.310
Episode:19, r:0.4850, Time:215, fc:0.310
Episode:19, r:0.4850, Time:216, fc:0.310
Episode:19, r:0.4850, Time:217, fc:0.320
Episode:19, r:0.4850, Time:218, fc:0.280
Episode:19, r:0.4850, Time:219, fc:0.330
Episode:19, r:0.4850, Time:220, fc:0.300
Episode:19, r:0.4850, Time:221, fc:0.310
Episode:19, r:0.4850, Time:222, fc:0.310
Episode:19, r:0.4850, Time:223, fc:0.340
Episode:19, r:0.4850, Time:224, fc:0.300
Episode:19, r:0.4850, Time:225, fc:0.290
Episode:19, r:0.4850, Time:226, fc:0.310
Episode:19, r:0.4850, Time:227, fc:0.290
Episode:19, r:0.4850, Time:228, fc:0.320
Episode:19, r:0.4850, Time:229, fc:0.290
Episode:19, r:0.4850, Time:230, fc:0.330
Episode:19, r:0.4850, Time:231, fc:0.310
Episode:19, r:0.4850, Time:232, fc:0.330
Episode:19, r:0.4850, Time:233, fc:0.280
Episode:19, r:0.4850, Time:234, fc:0.310
Episode:19, r:0.4850, Time:235, fc:0.320
Episode:19, r:0.4850, Time:236, fc:0.270
Episode:19, r:0.4850, Time:237, fc:0.360
Episode:19, r:0.4850, Time:238, fc:0.280
Episode:19, r:0.4850, Time:239, fc:0.310
Episode:19, r:0.4850, Time:240, fc:0.310
Episode:19, r:0.4850, Time:241, fc:0.310
Episode:19, r:0.4850, Time:242, fc:0.290
Episode:19, r:0.4850, Time:243, fc:0.310
Episode:19, r:0.4850, Time:244, fc:0.350
Episode:19, r:0.4850, Time:245, fc:0.290
Episode:19, r:0.4850, Time:246, fc:0.350
Episode:19, r:0.4850, Time:247, fc:0.280
Episode:19, r:0.4850, Time:248, fc:0.330
Episode:19, r:0.4850, Time:249, fc:0.300
Episode:19, r:0.4850, Time:250, fc:0.290
Episode:19, r:0.4850, Time:251, fc:0.300
Episode:19, r:0.4850, Time:252, fc:0.270
Episode:19, r:0.4850, Time:253, fc:0.320
Episode:19, r:0.4850, Time:254, fc:0.270
Episode:19, r:0.4850, Time:255, fc:0.320
Episode:19, r:0.4850, Time:256, fc:0.360
Episode:19, r:0.4850, Time:257, fc:0.300
Episode:19, r:0.4850, Time:258, fc:0.290
Episode:19, r:0.4850, Time:259, fc:0.330
Episode:19, r:0.4850, Time:260, fc:0.320
Episode:19, r:0.4850, Time:261, fc:0.290
Episode:19, r:0.4850, Time:262, fc:0.260
Episode:19, r:0.4850, Time:263, fc:0.350
Episode:19, r:0.4850, Time:264, fc:0.260
Episode:19, r:0.4850, Time:265, fc:0.340
Episode:19, r:0.4850, Time:266, fc:0.260
Episode:19, r:0.4850, Time:267, fc:0.350
Episode:19, r:0.4850, Time:268, fc:0.310
Episode:19, r:0.4850, Time:269, fc:0.320
Episode:19, r:0.4850, Time:270, fc:0.300
Episode:19, r:0.4850, Time:271, fc:0.330
Episode:19, r:0.4850, Time:272, fc:0.330
Episode:19, r:0.4850, Time:273, fc:0.320
Episode:19, r:0.4850, Time:274, fc:0.300
Episode:19, r:0.4850, Time:275, fc:0.350
Episode:19, r:0.4850, Time:276, fc:0.300
Episode:19, r:0.4850, Time:277, fc:0.310
Episode:19, r:0.4850, Time:278, fc:0.330
Episode:19, r:0.4850, Time:279, fc:0.340
Episode:19, r:0.4850, Time:280, fc:0.290
Episode:19, r:0.4850, Time:281, fc:0.290
Episode:19, r:0.4850, Time:282, fc:0.330
Episode:19, r:0.4850, Time:283, fc:0.280
Episode:19, r:0.4850, Time:284, fc:0.330
Episode:19, r:0.4850, Time:285, fc:0.330
Episode:19, r:0.4850, Time:286, fc:0.290
Episode:19, r:0.4850, Time:287, fc:0.360
Episode:19, r:0.4850, Time:288, fc:0.290
Episode:19, r:0.4850, Time:289, fc:0.280
Episode:19, r:0.4850, Time:290, fc:0.340
Episode:19, r:0.4850, Time:291, fc:0.310
Episode:19, r:0.4850, Time:292, fc:0.350
Episode:19, r:0.4850, Time:293, fc:0.260
Episode:19, r:0.4850, Time:294, fc:0.280
Episode:19, r:0.4850, Time:295, fc:0.340
Episode:19, r:0.4850, Time:296, fc:0.270
Episode:19, r:0.4850, Time:297, fc:0.340
Episode:19, r:0.4850, Time:298, fc:0.270
Episode:19, r:0.4850, Time:299, fc:0.290
Episode:19, r:0.4850, Time:300, fc:0.340
Episode:19, r:0.4850, Time:301, fc:0.300
Episode:19, r:0.4850, Time:302, fc:0.310
Episode:19, r:0.4850, Time:303, fc:0.270
Episode:19, r:0.4850, Time:304, fc:0.390
Episode:19, r:0.4850, Time:305, fc:0.230
Episode:19, r:0.4850, Time:306, fc:0.360
Episode:19, r:0.4850, Time:307, fc:0.300
Episode:19, r:0.4850, Time:308, fc:0.340
Episode:19, r:0.4850, Time:309, fc:0.270
Episode:19, r:0.4850, Time:310, fc:0.360
Episode:19, r:0.4850, Time:311, fc:0.310
Episode:19, r:0.4850, Time:312, fc:0.290
Episode:19, r:0.4850, Time:313, fc:0.300
Episode:19, r:0.4850, Time:314, fc:0.310
Episode:19, r:0.4850, Time:315, fc:0.340
Episode:19, r:0.4850, Time:316, fc:0.290
Episode:19, r:0.4850, Time:317, fc:0.320
Episode:19, r:0.4850, Time:318, fc:0.290
Episode:19, r:0.4850, Time:319, fc:0.260
Episode:19, r:0.4850, Time:320, fc:0.370
Episode:19, r:0.4850, Time:321, fc:0.270
Episode:19, r:0.4850, Time:322, fc:0.300
Episode:19, r:0.4850, Time:323, fc:0.320
Episode:19, r:0.4850, Time:324, fc:0.280
Episode:19, r:0.4850, Time:325, fc:0.330
Episode:19, r:0.4850, Time:326, fc:0.350
Episode:19, r:0.4850, Time:327, fc:0.270
Episode:19, r:0.4850, Time:328, fc:0.330
Episode:19, r:0.4850, Time:329, fc:0.290
Episode:19, r:0.4850, Time:330, fc:0.340
Episode:19, r:0.4850, Time:331, fc:0.330
Episode:19, r:0.4850, Time:332, fc:0.300
Episode:19, r:0.4850, Time:333, fc:0.320
Episode:19, r:0.4850, Time:334, fc:0.280
Episode:19, r:0.4850, Time:335, fc:0.350
Episode:19, r:0.4850, Time:336, fc:0.280
Episode:19, r:0.4850, Time:337, fc:0.370
Episode:19, r:0.4850, Time:338, fc:0.270
Episode:19, r:0.4850, Time:339, fc:0.340
Episode:19, r:0.4850, Time:340, fc:0.320
Episode:19, r:0.4850, Time:341, fc:0.300
Episode:19, r:0.4850, Time:342, fc:0.310
Episode:19, r:0.4850, Time:343, fc:0.330
Episode:19, r:0.4850, Time:344, fc:0.290
Episode:19, r:0.4850, Time:345, fc:0.290
Episode:19, r:0.4850, Time:346, fc:0.340
Episode:19, r:0.4850, Time:347, fc:0.280
Episode:19, r:0.4850, Time:348, fc:0.320
Episode:19, r:0.4850, Time:349, fc:0.270
Episode:19, r:0.4850, Time:350, fc:0.350
Episode:19, r:0.4850, Time:351, fc:0.310
Episode:19, r:0.4850, Time:352, fc:0.350
Episode:19, r:0.4850, Time:353, fc:0.290
Episode:19, r:0.4850, Time:354, fc:0.310
Episode:19, r:0.4850, Time:355, fc:0.310
Episode:19, r:0.4850, Time:356, fc:0.300
Episode:19, r:0.4850, Time:357, fc:0.330
Episode:19, r:0.4850, Time:358, fc:0.290
Episode:19, r:0.4850, Time:359, fc:0.300
Episode:19, r:0.4850, Time:360, fc:0.310
Episode:19, r:0.4850, Time:361, fc:0.310
Episode:19, r:0.4850, Time:362, fc:0.320
Episode:19, r:0.4850, Time:363, fc:0.310
Episode:19, r:0.4850, Time:364, fc:0.330
Episode:19, r:0.4850, Time:365, fc:0.300
Episode:19, r:0.4850, Time:366, fc:0.330
Episode:19, r:0.4850, Time:367, fc:0.300
Episode:19, r:0.4850, Time:368, fc:0.250
Episode:19, r:0.4850, Time:369, fc:0.390
Episode:19, r:0.4850, Time:370, fc:0.250
Episode:19, r:0.4850, Time:371, fc:0.350
Episode:19, r:0.4850, Time:372, fc:0.330
Episode:19, r:0.4850, Time:373, fc:0.290
Episode:19, r:0.4850, Time:374, fc:0.300
Episode:19, r:0.4850, Time:375, fc:0.350
Episode:19, r:0.4850, Time:376, fc:0.260
Episode:19, r:0.4850, Time:377, fc:0.350
Episode:19, r:0.4850, Time:378, fc:0.290
Episode:19, r:0.4850, Time:379, fc:0.280
Episode:19, r:0.4850, Time:380, fc:0.320
Episode:19, r:0.4850, Time:381, fc:0.280
Episode:19, r:0.4850, Time:382, fc:0.270
Episode:19, r:0.4850, Time:383, fc:0.350
Episode:19, r:0.4850, Time:384, fc:0.240
Episode:19, r:0.4850, Time:385, fc:0.370
Episode:19, r:0.4850, Time:386, fc:0.270
Episode:19, r:0.4850, Time:387, fc:0.320
Episode:19, r:0.4850, Time:388, fc:0.330
Episode:19, r:0.4850, Time:389, fc:0.320
Episode:19, r:0.4850, Time:390, fc:0.300
Episode:19, r:0.4850, Time:391, fc:0.320
Episode:19, r:0.4850, Time:392, fc:0.300
Episode:19, r:0.4850, Time:393, fc:0.320
Episode:19, r:0.4850, Time:394, fc:0.310
Episode:19, r:0.4850, Time:395, fc:0.320
Episode:19, r:0.4850, Time:396, fc:0.300
Episode:19, r:0.4850, Time:397, fc:0.300
Episode:19, r:0.4850, Time:398, fc:0.330
Episode:19, r:0.4850, Time:399, fc:0.310
Episode:19, r:0.4850, Time:400, fc:0.280
Episode:19, r:0.4850, Time:401, fc:0.360
Episode:19, r:0.4850, Time:402, fc:0.270
Episode:19, r:0.4850, Time:403, fc:0.350
Episode:19, r:0.4850, Time:404, fc:0.280
Episode:19, r:0.4850, Time:405, fc:0.370
Episode:19, r:0.4850, Time:406, fc:0.260
Episode:19, r:0.4850, Time:407, fc:0.310
Episode:19, r:0.4850, Time:408, fc:0.280
Episode:19, r:0.4850, Time:409, fc:0.340
Episode:19, r:0.4850, Time:410, fc:0.290
Episode:19, r:0.4850, Time:411, fc:0.340
Episode:19, r:0.4850, Time:412, fc:0.270
Episode:19, r:0.4850, Time:413, fc:0.330
Episode:19, r:0.4850, Time:414, fc:0.300
Episode:19, r:0.4850, Time:415, fc:0.320
Episode:19, r:0.4850, Time:416, fc:0.290
Episode:19, r:0.4850, Time:417, fc:0.310
Episode:19, r:0.4850, Time:418, fc:0.320
Episode:19, r:0.4850, Time:419, fc:0.320
Episode:19, r:0.4850, Time:420, fc:0.320
Episode:19, r:0.4850, Time:421, fc:0.310
Episode:19, r:0.4850, Time:422, fc:0.340
Episode:19, r:0.4850, Time:423, fc:0.290
Episode:19, r:0.4850, Time:424, fc:0.330
Episode:19, r:0.4850, Time:425, fc:0.290
Episode:19, r:0.4850, Time:426, fc:0.300
Episode:19, r:0.4850, Time:427, fc:0.310
Episode:19, r:0.4850, Time:428, fc:0.300
Episode:19, r:0.4850, Time:429, fc:0.330
Episode:19, r:0.4850, Time:430, fc:0.290
Episode:19, r:0.4850, Time:431, fc:0.310
Episode:19, r:0.4850, Time:432, fc:0.320
Episode:19, r:0.4850, Time:433, fc:0.340
Episode:19, r:0.4850, Time:434, fc:0.280
Episode:19, r:0.4850, Time:435, fc:0.340
Episode:19, r:0.4850, Time:436, fc:0.320
Episode:19, r:0.4850, Time:437, fc:0.280
Episode:19, r:0.4850, Time:438, fc:0.340
Episode:19, r:0.4850, Time:439, fc:0.290
Episode:19, r:0.4850, Time:440, fc:0.310
Episode:19, r:0.4850, Time:441, fc:0.310
Episode:19, r:0.4850, Time:442, fc:0.300
Episode:19, r:0.4850, Time:443, fc:0.280
Episode:19, r:0.4850, Time:444, fc:0.360
Episode:19, r:0.4850, Time:445, fc:0.300
Episode:19, r:0.4850, Time:446, fc:0.330
Episode:19, r:0.4850, Time:447, fc:0.330
Episode:19, r:0.4850, Time:448, fc:0.310
Episode:19, r:0.4850, Time:449, fc:0.330
Episode:19, r:0.4850, Time:450, fc:0.290
Episode:19, r:0.4850, Time:451, fc:0.280
Episode:19, r:0.4850, Time:452, fc:0.350
Episode:19, r:0.4850, Time:453, fc:0.330
Episode:19, r:0.4850, Time:454, fc:0.320
Episode:19, r:0.4850, Time:455, fc:0.320
Episode:19, r:0.4850, Time:456, fc:0.310
Episode:19, r:0.4850, Time:457, fc:0.330
Episode:19, r:0.4850, Time:458, fc:0.300
Episode:19, r:0.4850, Time:459, fc:0.370
Episode:19, r:0.4850, Time:460, fc:0.270
Episode:19, r:0.4850, Time:461, fc:0.320
Episode:19, r:0.4850, Time:462, fc:0.290
Episode:19, r:0.4850, Time:463, fc:0.310
Episode:19, r:0.4850, Time:464, fc:0.300
Episode:19, r:0.4850, Time:465, fc:0.320
Episode:19, r:0.4850, Time:466, fc:0.330
Episode:19, r:0.4850, Time:467, fc:0.310
Episode:19, r:0.4850, Time:468, fc:0.310
Episode:19, r:0.4850, Time:469, fc:0.330
Episode:19, r:0.4850, Time:470, fc:0.270
Episode:19, r:0.4850, Time:471, fc:0.320
Episode:19, r:0.4850, Time:472, fc:0.330
Episode:19, r:0.4850, Time:473, fc:0.260
Episode:19, r:0.4850, Time:474, fc:0.350
Episode:19, r:0.4850, Time:475, fc:0.330
Episode:19, r:0.4850, Time:476, fc:0.310
Episode:19, r:0.4850, Time:477, fc:0.320
Episode:19, r:0.4850, Time:478, fc:0.330
Episode:19, r:0.4850, Time:479, fc:0.280
Episode:19, r:0.4850, Time:480, fc:0.330
Episode:19, r:0.4850, Time:481, fc:0.330
Episode:19, r:0.4850, Time:482, fc:0.350
Episode:19, r:0.4850, Time:483, fc:0.300
Episode:19, r:0.4850, Time:484, fc:0.320
Episode:19, r:0.4850, Time:485, fc:0.280
Episode:19, r:0.4850, Time:486, fc:0.340
Episode:19, r:0.4850, Time:487, fc:0.320
Episode:19, r:0.4850, Time:488, fc:0.330
Episode:19, r:0.4850, Time:489, fc:0.300
Episode:19, r:0.4850, Time:490, fc:0.320
Episode:19, r:0.4850, Time:491, fc:0.320
Episode:19, r:0.4850, Time:492, fc:0.320
Episode:19, r:0.4850, Time:493, fc:0.320
Episode:19, r:0.4850, Time:494, fc:0.290
Episode:19, r:0.4850, Time:495, fc:0.310
Episode:19, r:0.4850, Time:496, fc:0.330
Episode:19, r:0.4850, Time:497, fc:0.340
Episode:19, r:0.4850, Time:498, fc:0.300
Episode:19, r:0.4850, Time:499, fc:0.330
Episode:19, r:0.4850, Time:500, fc:0.310
Episode:19, r:0.4850, Time:501, fc:0.270
Episode:19, r:0.4850, Time:502, fc:0.320
Episode:19, r:0.4850, Time:503, fc:0.290
Episode:19, r:0.4850, Time:504, fc:0.330
Episode:19, r:0.4850, Time:505, fc:0.300
Episode:19, r:0.4850, Time:506, fc:0.300
Episode:19, r:0.4850, Time:507, fc:0.310
Episode:19, r:0.4850, Time:508, fc:0.280
Episode:19, r:0.4850, Time:509, fc:0.260
Episode:19, r:0.4850, Time:510, fc:0.380
Episode:19, r:0.4850, Time:511, fc:0.260
Episode:19, r:0.4850, Time:512, fc:0.330
Episode:19, r:0.4850, Time:513, fc:0.310
Episode:19, r:0.4850, Time:514, fc:0.270
Episode:19, r:0.4850, Time:515, fc:0.320
Episode:19, r:0.4850, Time:516, fc:0.300
Episode:19, r:0.4850, Time:517, fc:0.290
Episode:19, r:0.4850, Time:518, fc:0.310
Episode:19, r:0.4850, Time:519, fc:0.320
Episode:19, r:0.4850, Time:520, fc:0.290
Episode:19, r:0.4850, Time:521, fc:0.350
Episode:19, r:0.4850, Time:522, fc:0.280
Episode:19, r:0.4850, Time:523, fc:0.320
Episode:19, r:0.4850, Time:524, fc:0.300
Episode:19, r:0.4850, Time:525, fc:0.310
Episode:19, r:0.4850, Time:526, fc:0.320
Episode:19, r:0.4850, Time:527, fc:0.260
Episode:19, r:0.4850, Time:528, fc:0.340
Episode:19, r:0.4850, Time:529, fc:0.330
Episode:19, r:0.4850, Time:530, fc:0.290
Episode:19, r:0.4850, Time:531, fc:0.320
Episode:19, r:0.4850, Time:532, fc:0.310
Episode:19, r:0.4850, Time:533, fc:0.330
Episode:19, r:0.4850, Time:534, fc:0.290
Episode:19, r:0.4850, Time:535, fc:0.310
Episode:19, r:0.4850, Time:536, fc:0.310
Episode:19, r:0.4850, Time:537, fc:0.310
Episode:19, r:0.4850, Time:538, fc:0.300
Episode:19, r:0.4850, Time:539, fc:0.320
Episode:19, r:0.4850, Time:540, fc:0.290
Episode:19, r:0.4850, Time:541, fc:0.280
Episode:19, r:0.4850, Time:542, fc:0.320
Episode:19, r:0.4850, Time:543, fc:0.300
Episode:19, r:0.4850, Time:544, fc:0.330
Episode:19, r:0.4850, Time:545, fc:0.270
Episode:19, r:0.4850, Time:546, fc:0.300
Episode:19, r:0.4850, Time:547, fc:0.300
Episode:19, r:0.4850, Time:548, fc:0.340
Episode:19, r:0.4850, Time:549, fc:0.300
Episode:19, r:0.4850, Time:550, fc:0.320
Episode:19, r:0.4850, Time:551, fc:0.310
Episode:19, r:0.4850, Time:552, fc:0.310
Episode:19, r:0.4850, Time:553, fc:0.310
Episode:19, r:0.4850, Time:554, fc:0.310
Episode:19, r:0.4850, Time:555, fc:0.330
Episode:19, r:0.4850, Time:556, fc:0.290
Episode:19, r:0.4850, Time:557, fc:0.320
Episode:19, r:0.4850, Time:558, fc:0.270
Episode:19, r:0.4850, Time:559, fc:0.320
Episode:19, r:0.4850, Time:560, fc:0.280
Episode:19, r:0.4850, Time:561, fc:0.290
Episode:19, r:0.4850, Time:562, fc:0.320
Episode:19, r:0.4850, Time:563, fc:0.330
Episode:19, r:0.4850, Time:564, fc:0.290
Episode:19, r:0.4850, Time:565, fc:0.320
